name_alessi,E(B-V),s_E(B-V),A_V_calc,s_A_V_calc,AV50,s_AV50,E(BP-RP),s_E(BP-RP),E(U-B),s_E(U-B),E(U-BP),s_E(U-BP),E(U-G),s_E(U-G),E(U-RP),s_E(U-RP)
NGC_2254,0.4326,0.0044301270189222,1.34106,0.01373339375865882,1.464975415,0.095024585,0.66135,0.0022650635094611,0.3001,0.0151,0.5726,0.0026,0.8226,0.0026,1.2376,0.00259999999999995
NGC_2259,0.4951,0.00363553390593274,1.53481,0.011270155108391494,1.63034596,0.03034596,0.75885,0.0022650635094611,0.2751,0.0001,0.6001,0.00510000000000001,0.9026,0.00760000000000001,1.3701,0.00510000000000001
NGC_2262,0.5751,0.0298909382195324,1.7828099999999998,0.09266190848055045,2.527486795,0.167486795,0.8876,0.0355436171968946,0.0001,0.0001,0.2251,0.0001,0.6451,0.0001,1.0876,0.00759999999999995
NGC_2264,0.02885,0.0022650635094611,0.089435,0.00702169687932941,0.638746025,0.00874602499999999,0.1051,0.0001,0.0626,0.0126,0.0651,0.0101,0.0951,0.0151,0.1701,0.0101
NGC_2266,0.16385,0.00659519052838328,0.507935,0.02044509063798817,0.231416,0.108584,0.2076,0.0135629120178363,0.1301,0.00510000000000001,0.2076,0.00759999999999999,0.2976,0.0276,0.4576,0.0575999999999999
NGC_2281,0.11135,0.0022650635094611,0.345185,0.00702169687932941,0.267781695,0.0522183050000001,0.1551,0.00363553390593274,0.0701,0.0001,0.1276,0.0026,0.1951,0.0101,0.2926,0.0126
NGC_2286,0.31635,0.0065951905283833,0.9806850000000001,0.02044509063798823,0.867964065,0.00796406500000002,0.4976,0.0193028643696715,0.2376,0.0026,0.4426,0.0026,0.6626,0.00760000000000001,0.9301,0.0001
NGC_2301,0.06135,0.00424578098794425,0.19018500000000002,0.013161921062627176,0.176414695,0.053585305,0.1101,0.00510000000000001,0.0426,0.0026,0.0801,0.00510000000000001,0.1201,0.0001,0.1776,0.0226000000000001
NGC_2302,0.19385,0.00424578098794425,0.600935,0.013161921062627176,0.55807184,0.01192816,0.30885,0.0130301005409858,0.1526,0.0026,0.2751,0.0001,0.4226,0.0176,0.5676,0.0126
NGC_2304,0.1326,0.00911387818865997,0.41106,0.028253022384845908,0.257020445,0.202979555,0.1601,0.00717106781186548,0.1026,0.0026,0.1576,0.0126,0.2326,0.0326,0.3651,0.0600999999999999
NGC_2309,0.3326,0.00569016994374948,1.03106,0.017639526825623388,1.328986165,0.101013835,0.53385,0.00970143218483577,0.2601,0.0001,0.4676,0.00259999999999997,0.6926,0.0126,1.0051,0.00510000000000001
NGC_2311,0.30135,0.00829679815537751,0.934185,0.025720074281670283,0.84752673,0.00247326999999997,0.4776,0.0109972473588517,0.2251,0.0001,0.4126,0.0026,0.6251,0.00510000000000001,0.8726,0.0176
NGC_2318,0.2776,0.0176,0.8605600000000001,0.054560000000000004,0.890167645,0.029832355,0.43135,0.00424578098794425,0.2026,0.00259999999999999,0.3776,0.0126,0.5601,0.0151,0.7901,0.0251
NGC_2323,0.20385,0.00226506350946109,0.631935,0.007021696879329379,0.546719275,0.036719275,0.3326,0.00839156197588851,0.1601,0.00510000000000001,0.2951,0.0151,0.4226,0.00760000000000001,0.6151,0.0351
NGC_2324,0.20885,0.00424578098794425,0.6474350000000001,0.013161921062627176,0.349838485,0.190161515,0.3276,0.0044301270189222,0.1676,0.00759999999999999,0.2851,0.0101,0.4176,0.0226,0.6201,0.0151
NGC_2335,0.3576,0.00569016994374948,1.10856,0.017639526825623388,1.30855862,0.04855862,0.5676,0.0390711431702997,0.2376,0.0026,0.4901,0.0101,0.7201,0.00510000000000001,1.0576,0.0326000000000001
NGC_2343,0.1551,0.00363553390593274,0.48080999999999996,0.011270155108391494,0.57721089,0.0827891099999998,0.2451,0.0087602540378444,0.1176,0.0026,0.2126,0.0026,0.3101,0.0101,0.4501,0.00510000000000001
NGC_2345,0.3776,0.0208665596572952,1.17056,0.06468633493761512,1.78139673,0.00139672999999996,0.5501,0.0001,0.1026,0.0026,0.3226,0.00760000000000001,0.5976,0.0576,0.9326,0.0626
NGC_2353,0.10385,0.00659519052838329,0.321935,0.0204450906379882,0.291759435,0.118240565,0.1976,0.0044301270189222,0.0951,0.00510000000000001,0.1676,0.00759999999999999,0.2451,0.0101,0.3401,0.0351000000000003
NGC_2354,0.1651,0.00876025403784438,0.51181,0.02715678751731758,0.440918205,0.199081795,0.23635,0.00659519052838328,0.0901,0.0001,0.1851,0.00510000000000001,0.2851,0.0201,0.4601,0.0401
NGC_2355,0.1751,0.0118260393995586,0.54281,0.03666072213863166,0.239992395,0.130007605,0.2201,0.0001,0.1076,0.0076,0.1976,0.00759999999999999,0.3026,0.0176,0.4651,0.0551000000000003
NGC_2358,0.1026,0.0026,0.31806,0.00806,0.35848938,0.13151062,0.16385,0.00424578098794425,0.0751,0.0051,0.1326,0.0026,0.1951,0.0001,0.2876,0.0026
NGC_2360,0.1601,0.00876025403784438,0.49631,0.02715678751731758,0.23473523,0.11526477,0.21885,0.00970143218483577,0.0876,0.0026,0.1751,0.00509999999999999,0.2701,0.0151,0.4326,0.0276
NGC_2362,0.0876,0.00569016994374947,0.27156,0.017639526825623357,0.342068555,0.0420685550000001,0.1751,0.00876025403784438,0.0676,0.0026,0.1226,0.0076,0.2026,0.00259999999999999,0.3026,0.00760000000000001
NGC_2367,0.3001,0.0001,0.93031,0.00031,1.24182434,0.02817566,0.4751,0.0001,0.1826,0.0026,0.3351,0.0201,0.5026,0.0326,0.8126,0.0226
NGC_2374,0.1251,0.00363553390593274,0.38781,0.011270155108391494,0.36426217,0.06573783,0.21135,0.0022650635094611,0.1151,0.0051,0.1876,0.0026,0.2751,0.0001,0.3876,0.0126
NGC_2383,0.2951,0.00510000000000001,0.9148099999999999,0.015810000000000032,0.890521265,0.089478735,0.4651,0.00363553390593272,0.1951,0.0001,0.3776,0.0026,0.5626,0.00259999999999995,0.8351,0.00510000000000001
NGC_2384,0.2701,0.00622372435695795,0.83731,0.019293545506569646,0.77028313,0.15971687,0.42635,0.00902678553567857,0.1926,0.0026,0.3601,0.00510000000000001,0.5426,0.00760000000000001,0.7926,0.0126
NGC_2396,0.12385,0.00424578098794425,0.383935,0.013161921062627176,0.443693335,0.186306665,0.22635,0.00554862367942584,0.0926,0.0026,0.1676,0.00759999999999999,0.2626,0.0126,0.3776,0.0226
NGC_2401,0.34385,0.00554862367942582,1.065935,0.017200733406220043,1.137467885,0.252532115,0.51635,0.0022650635094611,0.1851,0.0101,0.3826,0.0326,0.5826,0.0476,0.9101,0.0451
NGC_2409,0.1426,0.0076,0.44206,0.02356,0.560870085,0.099129915,0.26385,0.0065951905283833,0.1151,0.0001,0.2051,0.0101,0.3276,0.0226,0.4351,0.0401
NGC_2414,0.45135,0.00902678553567857,1.399185,0.02798303516060357,1.587192235,0.097192235,0.66385,0.0065951905283833,0.0001,0.0001,0.2651,0.0251,0.5626,0.0476,0.9726,0.0826
NGC_2421,0.40885,0.0074950997288745,1.267435,0.023234809159510948,1.333532825,0.196467175,0.6251,0.014242135623731,0.2601,0.0001,0.5301,0.00510000000000001,0.8026,0.0126,1.1451,0.0151
NGC_2423,0.13635,0.00554862367942584,0.42268500000000003,0.017200733406220105,0.284513525,0.165486475,0.1876,0.0109972473588517,0.1026,0.0026,0.1751,0.0001,0.2501,0.0201,0.3851,0.0201
NGC_2425,0.3076,0.0249746859276655,0.95356,0.07742152637576305,1.01022838,0.17977162,0.44635,0.0406239126936183,0.2551,0.00510000000000001,0.4476,0.00760000000000001,0.6201,0.0001,0.9251,0.0551
NGC_2428,0.1351,0.00717106781186547,0.41881,0.02223031021678296,0.156920225,0.033079775,0.1926,0.0130903810567666,0.1001,0.0051,0.1726,0.00759999999999999,0.2601,0.0201,0.3576,0.00760000000000001
NGC_2432,0.27135,0.00829679815537749,0.841185,0.025720074281670217,0.70159035,0.26840965,0.3451,0.0174205080756888,0.1876,0.00760000000000001,0.3501,0.0101,0.5051,0.0251,0.7351,0.0601
NGC_2439,0.3576,0.00760000000000001,1.10856,0.023560000000000032,1.11576601,0.17423399,0.5626,0.0109972473588516,0.2126,0.0026,0.4476,0.0026,0.6801,0.0201,0.9801,0.0251
NGC_2448,0.0376,0.0026,0.11656000000000001,0.00806,0.122087235,0.037912765,0.0876,0.0026,0.0276,0.00759999999999999,0.0501,0.0101,0.0826,0.0126,0.1226,0.0276
NGC_2451_A,0.0751,0.0001,0.23281000000000002,0.00031,0.201838995,0.158161005,0.0851,0.0001,0.0176,0.0076,0.0426,0.0226,0.0901,0.0351,0.1501,0.0451
NGC_2451_B,0.1001,0.0001,0.31031,0.00031,,,0.14635,0.0130301005409858,0.0451,0.0101,0.1051,0.0051,0.1776,0.0126,0.2626,0.0126
NGC_2453,0.3501,0.0245948974278318,1.08531,0.07624418202627858,1.25,,0.4951,0.0174205080756888,0.1576,0.0026,0.3826,0.0176,0.5976,0.0326,0.9076,0.0326
NGC_2455,0.24885,0.00424578098794425,0.771435,0.013161921062627176,0.56022717,0.15977283,0.4026,0.0109972473588517,0.1876,0.0026,0.3401,0.0001,0.5101,0.0101,0.7301,0.0101
NGC_2467,0.2501,0.00363553390593274,0.7753099999999999,0.011270155108391494,0.601803705,0.131803705,0.4051,0.00717106781186546,0.1876,0.00760000000000001,0.3401,0.00509999999999998,0.5051,0.0101,0.7376,0.0126
NGC_2477,0.29635,0.0175553000547112,0.9186850000000001,0.05442143016960472,1.162217805,0.107782195,0.41135,0.00970143218483574,0.2476,0.0026,0.4326,0.00760000000000001,0.6051,0.0201,0.9001,0.0601
NGC_2479,0.14135,0.0114880419739304,0.43818500000000005,0.03561293011918425,0.144354745,0.045645255,0.14385,0.00659519052838328,0.0776,0.0026,0.1451,0.0150999999999999,0.2201,0.0301,0.3401,0.0701000000000001
NGC_2482,0.0776,0.0026,0.24056000000000002,0.00806,0.113517155,0.016482845,0.1051,0.0001,0.0751,0.0001,0.1076,0.0076,0.1576,0.0126,0.2201,0.0101
NGC_2483,0.30385,0.0022650635094611,0.9419350000000001,0.00702169687932941,0.67214044,0.03214044,0.44135,0.0022650635094611,0.1526,0.0126,0.3151,0.0400999999999999,0.4876,0.0426,0.7801,0.0501
NGC_2489,0.41885,0.0103316909648406,1.298435,0.03202824199100587,1.357906185,0.062093815,0.42885,0.104884004027333,0.2876,0.00759999999999998,0.4951,0.0750999999999999,0.7126,0.1426,0.9951,0.1951
NGC_2506,0.13385,0.0125373429638327,0.414935,0.03886576318788137,0.296174125,0.263825875,0.14385,0.00554862367942584,0.0351,0.0101,0.0901,0.0101000000000001,0.1651,0.0301,0.3026,0.0726
NGC_2509,0.1601,0.0155110350074224,0.49631,0.048084208523009445,0.363865825,0.246134175,0.13885,0.0022650635094611,0.1001,0.0051,0.1676,0.0176000000000001,0.2501,0.0400999999999999,0.3826,0.0926000000000001
NGC_2516,0.1101,0.0001,0.34131,0.00031,0.43731574,0.23268426,0.2001,0.00363553390593273,0.0751,0.0051,0.1376,0.00759999999999999,0.2176,0.0026,0.3301,0.0151
NGC_2527,0.08385,0.00659519052838329,0.25993499999999997,0.0204450906379882,0.345097485,0.234902515,0.0951,0.00363553390593274,0.0626,0.0026,0.0951,0.00510000000000001,0.1401,0.0151,0.2226,0.0376
NGC_2539,0.09885,0.00659519052838329,0.306435,0.0204450906379882,0.203233415,0.126766585,0.12135,0.0022650635094611,0.0626,0.0026,0.1101,0.00510000000000001,0.1676,0.0126,0.2601,0.0350999999999999
NGC_2546,0.10135,0.00424578098794425,0.314185,0.013161921062627176,0.34038534,0.10961466,0.19885,0.0022650635094611,0.0851,0.0051,0.1526,0.0126,0.2326,0.0126,0.3326,0.0326
NGC_2547,0.02635,0.00554862367942585,0.081685,0.017200733406220133,0.35498844,0.23501156,0.1251,0.00876025403784439,0.0376,0.0026,0.0626,0.0076,0.0926,0.0326,0.1551,0.0451
NGC_2548,0.0676,0.0026,0.20956,0.00806,0.098051835,0.001948165,0.1001,0.0001,0.0476,0.0026,0.0726,0.0026,0.1226,0.0076,0.1826,0.00760000000000001
NGC_2567,0.10635,0.00424578098794425,0.329685,0.013161921062627176,0.212947535,0.107052465,0.1851,0.0001,0.0851,0.0001,0.1451,0.0001,0.2251,0.00510000000000001,0.3201,0.0101
NGC_2568,0.52635,0.0103316909648406,1.631685,0.03202824199100587,1.7749983,0.0850017000000001,0.78635,0.0065951905283833,0.1326,0.0126,0.4726,0.0326,0.8101,0.0301,1.2926,0.0726
NGC_2571,0.0801,0.00363553390593274,0.24831000000000003,0.011270155108391494,0.252730145,0.00726985500000001,0.1526,0.0083915619758885,0.0551,0.0001,0.0976,0.0026,0.1751,0.0101,0.2601,0.0151
NGC_2580,0.1576,0.0044301270189222,0.48856,0.01373339375865882,0.589702955,0.360297045,0.2426,0.0130903810567666,0.1351,0.00510000000000001,0.2226,0.0126,0.3051,0.0350999999999999,0.4901,0.0301
NGC_2587,0.08885,0.0109253175473054,0.275435,0.03386848439664674,0.420112785,0.239887215,0.17385,0.00226506350946109,0.0851,0.0001,0.1301,0.0001,0.2001,0.00509999999999999,0.2826,0.0226
NGC_2588,0.2776,0.00759999999999999,0.8605600000000001,0.02355999999999997,0.9899537,0.3000463,0.44635,0.0022650635094611,0.2276,0.00759999999999999,0.3876,0.0126,0.5601,0.0201,0.8201,0.0001
NGC_2627,0.11635,0.0109253175473055,0.360685,0.03386848439664705,0.216782395,0.133217605,0.15385,0.0022650635094611,0.0601,0.0001,0.1151,0.0051,0.1851,0.0151,0.3076,0.0426
NGC_2635,0.30385,0.00554862367942585,0.9419350000000001,0.017200733406220133,1.06577412,0.194225880000001,0.40135,0.0307950728945217,0.2201,0.00510000000000001,0.3801,0.0351,0.5476,0.0726000000000001,0.8351,0.0951000000000003
NGC_2659,0.4851,0.0001,1.5038099999999999,0.00031,1.43064536,0.03935464,0.7301,0.0174205080756888,0.3526,0.00760000000000001,0.6551,0.0151,0.9801,0.0301,1.3776,0.0176
NGC_2660,0.3151,0.0137930639376292,0.97681,0.04275849820665052,1.393625205,0.0736252049999999,0.50885,0.036047009611371,0.3626,0.00760000000000001,0.5726,0.00760000000000001,0.7801,0.0001,1.0776,0.0276
NGC_2669,0.20385,0.00554862367942584,0.631935,0.017200733406220105,0.690949705,0.010949705,0.3426,0.00443012701892217,0.1526,0.0026,0.2876,0.0026,0.4301,0.0001,0.6126,0.0176
NGC_2670,0.3801,0.00717106781186548,1.17831,0.022230310216782987,1.372480275,0.122480275,0.58885,0.0160589316685046,0.2676,0.0026,0.5276,0.0026,0.7901,0.00510000000000001,1.1176,0.00260000000000006
NGC_2671,0.11135,0.0254414186658915,0.345185,0.07886839786426365,0.21316735,0.01683265,0.1751,0.00876025403784438,0.0651,0.0001,0.1426,0.0175999999999998,0.2126,0.0226,0.3926,0.0476000000000002
NGC_2849,0.31885,0.0228417567483253,0.9884350000000001,0.07080944591980842,1.239202615,0.000797385000000039,0.44135,0.00970143218483577,0.2701,0.0001,0.4626,0.0026,0.6526,0.00760000000000001,0.9701,0.0651
NGC_2866,0.60635,0.0065951905283833,1.8796849999999998,0.02044509063798823,2.085170265,0.094829735,0.9176,0.032791742076555,0.3226,0.0276,0.7451,0.0201,1.1926,0.0476,1.6476,0.00760000000000006
NGC_2910,0.1976,0.00569016994374947,0.61256,0.017639526825623357,0.778269525,0.211730475,0.3251,0.00510000000000001,0.1526,0.0026,0.2851,0.00509999999999998,0.4076,0.0126,0.5901,0.0301
NGC_2925,0.0876,0.00443012701892219,0.27156,0.01373339375865879,0.28115258,0.14884742,0.1401,0.0001,0.0476,0.0026,0.0976,0.0026,0.1551,0.0001,0.2526,0.0126
NGC_2972,0.43135,0.00970143218483577,1.337185,0.030074439772990885,1.308183495,0.011816505,0.6651,0.014242135623731,0.3026,0.0026,0.5926,0.00760000000000001,0.8851,0.00510000000000001,1.2426,0.00759999999999995
NGC_3033,0.2626,0.0104077640640442,0.81406,0.032264068598537025,0.89412696,0.05587304,0.3551,0.0142421356237309,0.2101,0.00510000000000001,0.3626,0.00760000000000001,0.5076,0.0226,0.7626,0.0526
NGC_3105,0.3876,0.00839156197588851,1.20156,0.02601384212525438,1.95,,0.5926,0.00760000000000001,0.2701,0.0001,0.5226,0.0026,0.7776,0.0126,1.0951,0.0101
NGC_3114,0.06635,0.00424578098794425,0.20568500000000003,0.013161921062627176,0.173652635,0.036347365,0.1526,0.0044301270189222,0.0476,0.0026,0.0951,0.0151,0.1551,0.0200999999999999,0.2251,0.0401000000000001
NGC_3228,0.04635,0.00749509972887447,0.143685,0.023234809159510858,0.28610394,0.18389606,0.1126,0.00443012701892219,0.0376,0.00759999999999999,0.0651,0.00510000000000001,0.1001,0.0151,0.1451,0.0351
NGC_3255,0.27885,0.00659519052838327,0.864435,0.020445090637988137,1.23790407,0.07209593,0.4826,0.0026,0.1901,0.00510000000000001,0.3626,0.0026,0.5451,0.0001,0.8276,0.0126
NGC_3293,0.2401,0.00363553390593274,0.74431,0.011270155108391494,0.859859525,0.110140475,0.4001,0.00363553390593274,0.1726,0.00259999999999999,0.3126,0.00760000000000001,0.4726,0.0126,0.7176,0.0126
NGC_3324,0.3926,0.0179535710713571,1.21706,0.05565607032120701,1.59829732,0.298297320000001,0.7151,0.0001,0.1001,0.0151,0.3576,0.0126,0.6701,0.0251,1.1226,0.0376
NGC_3330,0.1251,0.00363553390593274,0.38781,0.011270155108391494,0.441617645,0.148382355,0.22135,0.0022650635094611,0.0951,0.00510000000000001,0.1701,0.00509999999999999,0.2676,0.0026,0.3876,0.00760000000000001
NGC_3496,0.4276,0.0130903810567666,1.32556,0.040580181275976464,1.60144341,0.14855659,0.42635,0.121723137190257,0.3176,0.0026,0.5526,0.0526,0.7551,0.1351,1.0501,0.1801
NGC_3503,0.3651,0.00717106781186548,1.13181,0.022230310216782987,1.04248766,0.272487660000001,0.59385,0.0299695078633713,0.2226,0.0026,0.4551,0.0151,0.7426,0.0176,1.0476,0.0276
NGC_3519,0.18635,0.00749509972887453,0.577685,0.023234809159511045,0.71488434,0.33511566,0.3351,0.00945414346693484,0.1551,0.00510000000000001,0.2751,0.0001,0.4151,0.0101,0.5801,0.0201
NGC_3532,0.06885,0.0022650635094611,0.21343499999999999,0.00702169687932941,0.225068755,0.104931245,0.11135,0.0022650635094611,0.0426,0.00760000000000001,0.0751,0.0001,0.1226,0.0026,0.1851,0.0001
NGC_3572,0.3776,0.0026,1.17056,0.00806,1.355988735,0.064011265,0.6126,0.0130903810567666,0.2326,0.00259999999999999,0.4651,0.00509999999999998,0.7226,0.0176,1.0701,0.00510000000000001
NGC_3590,0.45135,0.00970143218483577,1.399185,0.030074439772990885,,,0.68385,0.0182572988079174,0.2201,0.0001,0.4876,0.0126,0.8026,0.0026,1.2176,0.0676
NGC_3603,0.4651,0.0146773797371132,1.44181,0.04549987718505092,4.51962847,0.12962847,0.8751,0.0001,0.0001,0.0001,0.2826,0.0575999999999999,0.7101,0.0501,1.1776,0.0676
NGC_362,0.17885,0.0156623744974859,0.554435,0.04855336094220629,0.61,0.0,0.23135,0.0109253175473055,0.0601,0.0001,0.1426,0.0326,0.2601,0.0500999999999999,0.4426,0.1076
NGC_366,0.4826,0.0304108891324554,1.49606,0.09427375631061174,3.3580939,0.0180939,0.80135,0.0022650635094611,0.2801,0.0101,0.6426,0.0026,0.9701,0.0751,1.4426,0.00260000000000006
NGC_3680,0.09635,0.0022650635094611,0.29868500000000003,0.00702169687932941,0.23169902,0.12830098,0.1226,0.0026,0.0551,0.0001,0.1026,0.0076,0.1626,0.0126,0.2451,0.0201
NGC_3766,0.1801,0.00363553390593274,0.5583100000000001,0.011270155108391494,0.645077595,0.034922405,0.3051,0.00717106781186548,0.1401,0.0001,0.2526,0.0026,0.3801,0.00510000000000001,0.5551,0.00510000000000001
NGC_381,0.3201,0.0151,0.99231,0.046810000000000004,1.21103579,0.02103579,0.49385,0.0273431183971292,0.2626,0.0026,0.4801,0.00510000000000001,0.6526,0.0026,0.9751,0.0101
NGC_3960,0.3251,0.0146773797371132,1.00781,0.04549987718505092,0.988578295,0.151421705,0.40635,0.02142340263654,0.2176,0.00760000000000001,0.4076,0.0126,0.5751,0.0401,0.8851,0.0751
NGC_4052,0.2501,0.00363553390593274,0.7753099999999999,0.011270155108391494,0.912728585,0.037271415,0.41885,0.0171934929139717,0.1901,0.00510000000000001,0.3526,0.0026,0.5251,0.00510000000000001,0.7776,0.0026
NGC_4103,0.2826,0.0104077640640441,0.8760600000000001,0.03226406859853671,0.96799319,0.07200681,0.45635,0.00902678553567855,0.2001,0.0001,0.3776,0.0026,0.5826,0.00760000000000001,0.8226,0.0126
NGC_4184,0.4676,0.0115564392373896,1.4495600000000002,0.03582496163590776,1.860968965,0.179031035,0.7126,0.0130903810567666,0.2951,0.0101,0.6026,0.0176,0.9026,0.0426,1.3276,0.0226000000000001
NGC_433,0.19635,0.0444529874980254,0.608685,0.13780426124387873,2.07919992,0.19080008,0.63135,0.0239156986040721,0.3101,0.00510000000000001,0.5151,0.0650999999999998,0.6451,0.1601,0.9276,0.2976
NGC_4337,0.2676,0.0109972473588517,0.8295600000000001,0.03409146681244027,1.081716625,0.0217166249999999,0.38635,0.0125373429638328,0.2526,0.0026,0.4151,0.0201,0.5801,0.0101,0.8276,0.0226
NGC_4349,0.32385,0.00749509972887453,1.003935,0.023234809159511045,1.049797575,0.190202425,0.5376,0.0126,0.2426,0.0026,0.4576,0.0026,0.6876,0.00759999999999995,0.9801,0.0201
NGC_436,0.44635,0.0065951905283833,1.383685,0.02044509063798823,1.534396345,0.0156036550000001,0.7026,0.00760000000000001,0.2951,0.0101,0.5901,0.00510000000000001,0.8776,0.0126,1.2676,0.0276
NGC_4439,0.32135,0.00554862367942585,0.9961850000000001,0.017200733406220133,1.18660445,0.21339555,0.52135,0.0164458710382775,0.2201,0.0001,0.4426,0.00760000000000001,0.6676,0.0126,0.9576,0.0176
NGC_4463,0.45135,0.00554862367942585,1.399185,0.017200733406220133,1.582270325,0.107729675,0.70135,0.0125373429638327,0.3076,0.0026,0.6101,0.00510000000000001,0.9151,0.0001,1.3126,0.00259999999999995
NGC_457,0.4501,0.00800569415042095,1.39531,0.024817651866304948,1.52202819,0.0679718100000001,0.70385,0.0125373429638327,0.2651,0.0001,0.5726,0.0026,0.8626,0.0126,1.2576,0.0226
