  pmRApmDEcor    PlxpmRAcor   PlxpmDEcor    RFG        RFBP          RFRP       E_BR_RP_      Nper          __Fe_H_temp    RA_ICRS       e_RA_ICRS         DE_ICRS       e_DE_ICRS         Source        Plx         e_Plx         pmRA        e_pmRA        pmDE        e_pmDE        Dup          FG          e_FG    Gmag        e_Gmag         FBP      e_FBP       BPmag       e_BPmag        FRP         e_FRP          RPmag      e_RPmag    BP-RP       RV      e_RV    Teff     AG    EBR-RP_    Rad     Lum    Pmemb    Cluster    
 0.2739 -0.3286  0.2526   487.812    22.185    67.314 1.421 10  --- 277.57398221976 0.1352 -12.40157740104 0.1428 4153041029416968320   0.326   0.1834   0.866 0.255  -0.214 0.238 0      1283.3        2.6306  17.9176 0.0022       456.42        20.573    18.703  0.0489       1367.4       20.314    16.9222 0.0161  1.7808    ---   ---     ---  ---    ---      ---      ---     0.5   Dias_6 
 0.388  -0.3609  0.2231  1315.665   174.77    228.895 1.289 10  --- 277.79706401125 0.0502 -12.28457980722 0.0497 4153037769563131648   0.4725  0.059    0.194 0.101  -0.622 0.096 0     10238.0        7.7816  15.6628 0.0008      5039.2         28.833    16.0955 0.0062       8158.7       35.644    14.9829 0.0047  1.1126    ---   ---  4980.25 ---    ---      1.9      2.008   0.7   Dias_6 
 0.4732 -0.3655  0.1894  1057.774   139.04    101.358 1.377  9  --- 277.59565390311 0.0722 -12.31675147385 0.0817 4153043919930865536   0.3876  0.1002   0.226 0.148  -0.848 0.133 0      6128.1        5.7934  16.2201 0.001       2500.8         17.986    16.8562 0.0078       5935.3       58.558    15.3283 0.0107  1.5279    ---   ---  4403.0  ---    ---      ---      ---     0.5   Dias_6 
 0.3389 -0.26    0.2745  1116.602   214.839   442.358 1.322 11  --- 277.59537669108 0.0478 -12.32657318465 0.0502 4153043748157097600   0.3297  0.0629   0.441 0.096  -0.533 0.092 0     10477.0        9.3829  15.6378 0.001       3882.8         18.073    16.3785 0.0051       9967.6       22.533    14.7654 0.0025  1.6131    ---   ---  4307.75 ---    ---      ---      ---     1.0   Dias_6 
 0.2261 -0.329   0.3068  1189.106   186.299   260.022 1.303 11  --- 277.63219551298 0.051  -12.33001543051 0.0506 4153043610718109696   0.3029  0.0676   0.516 0.097  -0.607 0.091 0      7670.7        6.4508  15.9763 0.0009      2946.8         15.818    16.678  0.0058       7044.5       27.092    15.1423 0.0042  1.5357    ---   ---  4599.0  ---    ---      ---      ---     0.9   Dias_6 
 0.2894 -0.3255  0.2401   838.054    81.839   214.593 1.355 10  --- 277.47380112048 0.0889 -12.33117406582 0.0911 4153045431784351104   0.4248  0.114    0.209 0.166  -0.361 0.149 0      2525.6        3.0136  17.1825 0.0013       898.3         10.976    17.9678 0.0133       2523.4       11.759    16.257  0.0051  1.7109    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.1141 -0.1847  0.1179   485.711    49.739   135.088 1.478  8  --- 277.56182561567 0.1513 -12.35681738894 0.1604 4153042201968871296   0.4635  0.2124   0.756 0.276  -0.483 0.235 0      1479.8        3.0467  17.7628 0.0022       499.44        10.041    18.6052 0.0218       1687.6       12.493    16.6937 0.008   1.9115    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.3373 -0.2908  0.2798  1332.01    138.938   252.708 1.596 10  --- 277.56366112731 0.0807 -12.38887319031 0.0819 4153041824011718016   0.1413  0.1032  -0.121 0.157   0.074 0.149 0     12766.0        9.5844  15.4232 0.0008      1691.7         12.176    17.2806 0.0078      18685.0       73.94     14.0832 0.0043  3.1974    ---   ---  4121.31 2.4597 1.2755   ---      ---     0.2   Dias_6 
 0.3156 -0.298   0.2318   612.101    22.073    92.454 1.512 11  --- 277.61067142928 0.1315 -12.34558771897 0.1423 4153043473279160192   0.2134  0.1762   0.812 0.254  -0.727 0.237 0      1221.9        1.9963  17.9707 0.0018       376.47        17.056    18.9121 0.0492       1470.7       15.907    16.8431 0.0117  2.0689    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.312  -0.2822  0.2586  1166.081   235.638   322.61  1.309 11  --- 277.62152458941 0.0517 -12.33861359499 0.0548 4153043576358372224   0.4293  0.0686   0.402 0.102  -0.354 0.096 0      6472.9        5.551   16.1606 0.0009      2584.5         10.968    16.8205 0.0046       5891.5       18.262    15.3364 0.0034  1.4841    ---   ---  4377.0  2.949  1.498    ---      ---     0.9   Dias_6 
 0.2102 -0.2563  0.2575  2336.352   284.08    582.058 1.318 11  --- 277.62459308892 0.0312 -12.33305239696 0.0317 4153043576358374912   0.3899  0.0394   0.495 0.062  -0.523 0.057 0     26157.0       11.196   14.6444 0.0005      9862.1         34.716    15.3665 0.0038      24602.0       42.267    13.7845 0.0019  1.582     ---   ---  4378.0  ---    ---      5.27     9.193   1.0   Dias_6 
 0.2941 -0.2778  0.2683  1250.86    179.228   417.332 1.297 11  --- 277.60820453431 0.0516 -12.29398515526 0.0539 4153044332273302144   0.4148  0.0675   0.327 0.102  -0.467 0.098 0      6630.1        5.3004  16.1346 0.0009      2748.1         15.333    16.7538 0.0061       5851.3       14.021    15.3438 0.0026  1.41      ---   ---  4493.0  ---    ---      ---      ---     0.7   Dias_6 
 0.1794 -0.44    0.3705   934.703    69.554   196.917 1.359 10  --- 277.67258464497 0.0797 -12.25317433571 0.0967 4153050345227501696   0.2882  0.1254   0.374 0.163  -0.504 0.152 0      3438.5        3.6788  16.8474 0.0012      1350.2         19.413    17.5254 0.0156       3323.3       16.877    15.958  0.0055  1.5674    ---   ---  4389.0  ---    ---      ---      ---     0.5   Dias_6 
 0.2876 -0.2037  0.2223  1246.889   238.263   566.541 1.325 11  --- 277.61271055182 0.0497 -12.33899657681 0.0534 4153043541998640768   0.2775  0.0662   0.311 0.099  -0.742 0.093 0      7438.6        5.9657  16.0096 0.0009      2696.4         11.317    16.7744 0.0046       7160.8       12.639    15.1245 0.0019  1.6499    ---   ---  4318.66 ---    ---      ---      ---     1.0   Dias_6 
 0.3375 -0.3201  0.2543   954.111   101.457   190.186 1.385 10  --- 277.5630685771  0.0804 -12.37785704073 0.0829 4153041892731203840   0.4013  0.1047   0.168 0.152  -0.61  0.142 0      3155.0        3.3067  16.9409 0.0011      1093.3         10.776    17.7546 0.0107       3277.3       17.232    15.9731 0.0057  1.7815    ---   ---  4216.39 ---    ---      ---      ---     0.3   Dias_6 
 0.3005 -0.4545  0.2738   958.756    60.068    56.573 1.608 10  --- 277.7797230257  0.0784 -12.24864932749 0.0897 4153049894229969024   0.4022  0.1055   0.419 0.153  -1.41  0.139 0      4664.2        4.8649  16.5164 0.0011      1388.6         23.118    17.4949 0.0181       6113.7      108.07     15.2962 0.0192  2.1987    ---   ---  3663.21 ---    ---      ---      ---     0.1   Dias_6 
 0.2261 -0.2137  0.2403  2561.84    377.408   792.509 1.299 11  --- 277.63161064755 0.0305 -12.32336481101 0.032  4153043679437592960   0.2789  0.0402   0.514 0.06   -0.629 0.056 0     28991.0       11.316   14.5327 0.0004     11249.0         29.805    15.2236 0.0029      26396.0       33.307    13.7081 0.0014  1.5156    ---   ---  4344.75 ---    ---      ---      ---     1.0   Dias_6 
 0.234  -0.171   0.2181  1823.333   233.258   420.812 1.409 11  --- 277.60929149948 0.0363 -12.33380958133 0.0389 4153043645077862144   0.3788  0.0485   0.437 0.072  -0.613 0.067 0     30488.0       16.721   14.478  0.0006      7420.8         31.814    15.6753 0.0047      35527.0       84.424    13.3855 0.0026  2.2897    ---   ---  3502.5  2.112  1.0103  12.1     19.84    1.0   Dias_6 
 0.3722 -0.2769  0.2307  1054.892   171.027   578.297 1.309 11  --- 277.61174045201 0.0492 -12.3414224075  0.0521 4153043473279162880   0.2998  0.0618   0.511 0.096  -0.471 0.091 0      8330.9        7.8974  15.8866 0.001       3349.3         19.584    16.539  0.0063       7555.5       13.065    15.0663 0.0019  1.4727    ---   ---  4348.49 ---    ---      ---      ---     1.0   Dias_6 
 0.3238 -0.3193  0.2508   846.663    55.247   219.709 1.44  10  --- 277.56817511069 0.0999 -12.38711260345 0.1038 4153041819690988416   0.5512  0.1318   0.324 0.189  -0.276 0.176 0      2082.0        2.4591  17.3921 0.0013       693.39        12.551    18.249  0.0197       2305.2       10.492    16.3551 0.0049  1.8938    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.2836 -0.2764  0.2654  1211.882   286.518   258.212 1.298 11  --- 277.62404427845 0.0507 -12.30280333389 0.0532 4153044259232670976   0.3818  0.0666   0.47  0.101  -0.308 0.096 0      7166.0        5.9131  16.0502 0.0009      3038.7         10.605    16.6447 0.0038       6265.9       24.266    15.2695 0.0042  1.3752    ---   ---  4659.46 ---    ---      ---      ---     0.6   Dias_6 
 0.3544 -0.3019  0.2484  1328.288   141.045   211.852 1.335 11  --- 277.6450408299  0.062  -12.34675114522 0.0658 4153042850483259136   0.2131  0.0809   0.406 0.121  -0.717 0.114 0      6727.8        5.065   16.1187 0.0008      2308.2         16.365    16.9432 0.0077       6673.2       31.5      15.2011 0.0051  1.7421    ---   ---  4197.33 ---    ---      ---      ---     0.8   Dias_6 
 0.4449 -0.4776  0.1983   674.739    32.477     2.185 1.975  9  --- 277.7578772152  0.1229 -12.28169774114 0.139  4153049176973141504   0.5084  0.146    0.191 0.222  -0.77  0.202 0      2924.4        4.3341  17.0233 0.0016      1507.9         46.431    17.4054 0.0334       4269.0     1953.9      15.6861 0.4969  1.7193    ---   ---  4848.5  ---    ---      ---      ---     0.1   Dias_6 
 0.288  -0.2896  0.2734   866.612     ---       ---   ---   11  --- 277.6380532523  0.0721 -12.29671950555 0.0749 4153044297890628352   0.4423  0.095    0.88  0.142  -1.077 0.136 0      4440.2        5.1236  16.5699 0.0013         ---          ---       ---    ---             ---        ---       ---    ---     ---       ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.3398 -0.2824  0.2282  2515.335   540.623   372.4   1.387 11  --- 277.6212567076  0.0264 -12.33532008051 0.0271 4153043576358375808   0.2592  0.0318   0.463 0.052  -0.827 0.049 0     69099.0       27.471   13.5897 0.0004     18768.0         34.716    14.6678 0.002       77092.0      207.01     12.5444 0.0029  2.1234    ---   ---  3681.0  1.501  0.7115  22.56    84.151   1.0   Dias_6 
 0.1525 -0.2237  0.2488  2828.948   228.842   432.835 1.399 11  --- 277.62262424326 0.0354 -12.33339757173 0.0357 4153043576358375680   0.252   0.044    0.555 0.071  -0.476 0.066 0     37980.0       13.426   14.2395 0.0004      9541.1         41.693    15.4024 0.0047      43590.0      100.71     13.1635 0.0025  2.2389    ---   ---  3548.5  1.689  0.845    ---      ---     0.9   Dias_6 
 0.2777 -0.2749  0.2135   689.578    60.743   170.845 1.468 11  --- 277.58940584664 0.0975 -12.37677766226 0.1    4153041922770234880   0.3296  0.1232   0.791 0.184  -0.064 0.168 0      2298.5        3.3332  17.2847 0.0016       613.09        10.093    18.3826 0.0179       2761.2       16.162    16.1592 0.0064  2.2234    ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.0041 -0.6431  0.4355   567.517    50.59     85.498 1.378  8  --- 277.8201073268  0.1343 -12.3684045685  0.1918 4153036047257193600   0.2665  0.2464   0.657 0.287  -0.913 0.234 0      2466.1        4.3455  17.2083 0.0019       990.03        19.57     17.8623 0.0215       2409.3       28.179    16.3072 0.0127  1.5551    ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.3071 -0.215   0.1758   720.744   124.922   117.929 1.44  11  --- 277.60507024804 0.1022 -12.33230807383 0.1124 4153043537694386048   0.4696  0.1357   0.429 0.197  -0.502 0.181 0      2023.8        2.808   17.4229 0.0015       760.0          6.0838   18.1494 0.0087       2153.8       18.264    16.4289 0.0092  1.7205    ---   ---     ---  ---    ---      ---      ---     0.9   Dias_6 
 0.2206 -0.1958  0.1973  1944.424   415.039   993.636 1.389 11  --- 277.60743750745 0.0399 -12.33368983676 0.0428 4153043645077863424   0.264   0.0527   0.688 0.079  -0.545 0.073 0    124680.0       64.122   12.9489 0.0006     31769.0         76.545    14.0964 0.0026     141360.0      142.27     11.8861 0.0011  2.2103    ---   ---  4009.0  1.5285 0.738    ---      ---     0.9   Dias_6 
 0.2233 -0.3083  0.2352   769.364    76.577   137.907 1.392 10  --- 277.52294314651 0.106  -12.37739770388 0.107  4153041755292282880   0.2829  0.1359   0.567 0.196  -0.1   0.171 0      1963.2        2.5517  17.4559 0.0014       703.42         9.1858   18.2334 0.0142       2030.0       14.72     16.4932 0.0079  1.7402    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.2534 -0.4704  0.1789  1233.752   149.598   448.406 1.502  9  --- 277.75108165632 0.0538 -12.33695935365 0.0532 4153037116728093184   0.3402  0.064   -0.091 0.105  -1.425 0.088 0     15264.0       12.372   15.2292 0.0009      2835.7         18.956    16.7197 0.0073      20099.0       44.822    14.004  0.0024  2.7157    ---   ---  3885.84 2.746  1.378    ---      ---     0.1   Dias_6 
 0.2555 -0.4174  0.2634   853.318    61.613   118.204 1.399  9  --- 277.52981630151 0.1038 -12.23965077376 0.115  4153048283642662272   0.4941  0.1473   0.442 0.188  -0.613 0.161 0      2644.6        3.0992  17.1325 0.0013       996.92        16.18     17.8547 0.0176       2704.1       22.877    16.1819 0.0092  1.6729    ---   ---     ---  ---    ---      ---      ---     0.6   Dias_6 
 0.4028 -0.518   0.0705   733.082    14.657    55.662 1.695  9  --- 277.8197705687  0.1501 -12.28448998356 0.1487 4153037803899475456   0.4328  0.1675  -0.305 0.283  -1.032 0.238 0      1593.9        2.1742  17.6822 0.0015       835.84        57.028    18.0461 0.0741       1866.5       33.532    16.5844 0.0195  1.4617    ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.4163 -0.2574  0.2372  1388.501   245.082   408.325 1.318 11  --- 277.56567634311 0.042  -12.3156247136  0.0438 4153046771814100864   0.2746  0.0514   0.756 0.084  -0.412 0.081 0     12191.0        8.78    15.4733 0.0008      4670.7         19.058    16.1779 0.0044      11397.0       27.912    14.6199 0.0027  1.558     ---   ---  4340.0  ---    ---      ---      ---     0.9   Dias_6 
 0.0833 -0.2036  0.1998  1257.535   218.074   238.862 1.331 10  --- 277.50389036946 0.0476 -12.37274907315 0.0481 4153044710229798144   0.4245  0.0611  -0.02  0.09   -1.484 0.076 0      9399.0        7.4741  15.7557 0.0009      3733.4         17.12     16.4211 0.005        8776.0       36.741    14.9037 0.0045  1.5174    ---   ---  4419.0  ---    ---      ---      ---     0.4   Dias_6 
 0.4685 -0.3227  0.2681   954.845    71.976   143.587 1.35   9  --- 277.74691522515 0.0872 -12.34089008793 0.0849 4153037116728092928   0.1889  0.1034   0.01  0.176  -1.236 0.169 0      3642.6        3.8149  16.7848 0.0011      1519.7         21.114    17.397  0.0151       3396.3       23.653    15.9344 0.0076  1.4626    ---   ---  4489.16 ---    ---      ---      ---     0.3   Dias_6 
 0.3663 -0.2265  0.1303   493.205    35.645    77.803 1.459 10  --- 277.50597605616 0.1462 -12.38935721821 0.1382 4153041716611767936   0.482   0.1508  -0.487 0.254  -0.227 0.224 0      1465.1        2.9706  17.7737 0.0022       504.4         14.151    18.5944 0.0305       1633.8       20.999    16.729  0.014   1.8655    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.1606 -0.4346  0.3615   885.261    80.739   125.447 1.362  9  --- 277.67981922004 0.0788 -12.18291959814 0.0951 4153054189197544704   0.376   0.1191   0.155 0.163  -1.384 0.155 0      3660.5        4.1349  16.7795 0.0012      1342.0         16.622    17.532  0.0134       3644.5       29.052    15.8578 0.0087  1.6742    ---   ---  4212.25 ---    ---      ---      ---     0.2   Dias_6 
 0.3967 -0.5128  0.0616   730.576    23.947    96.181 1.781  9  --- 277.81917003157 0.1576 -12.28409645265 0.1531 4153037803899476096   0.1138  0.1714   1.018 0.297   0.036 0.249 0      1629.4        2.2303  17.6583 0.0015       625.79        26.132    18.3603 0.0453       2276.5       23.669    16.3687 0.0113  1.9916    ---   ---     ---  ---    ---      ---      ---     0.4   Dias_6 
 0.4657 -0.5105  0.0288   737.616    24.1      93.486 1.403  9  --- 277.75547218252 0.136  -12.33722887464 0.1291 4153037116728088192   0.3252  0.1417   0.44  0.255  -0.374 0.216 0      1976.8        2.68    17.4485 0.0015       833.1         34.569    18.0496 0.0451       1939.8       20.75     16.5425 0.0116  1.5071    ---   ---     ---  ---    ---      ---      ---     0.6   Dias_6 
 0.1266 -0.4223  0.3804   630.582    67.627   208.926 1.398 10  --- 277.72196255986 0.0843 -12.21585566444 0.1058 4153050894983307904   0.3144  0.1384  -0.089 0.177  -1.447 0.165 0      3816.6        6.0525  16.7342 0.0017      1320.8         19.53     17.5493 0.0161       4014.2       19.213    15.7529 0.0052  1.7964    ---   ---  4141.33 ---    ---      ---      ---     0.1   Dias_6 
-0.0056 -0.4581  0.4102   789.354    64.677   135.479 1.378 10  --- 277.62888247189 0.0969 -12.20866087281 0.115  4153053712459219840   0.2652  0.1447   0.566 0.205  -0.225 0.184 0      2603.0        3.2977  17.1497 0.0014       869.05        13.437    18.0038 0.0168       2718.1       20.063    16.1763 0.008   1.8275    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.1535 -0.4208  0.3494  1640.841   404.481   418.219 1.307 10  --- 277.73269418598 0.0414 -12.20658851641 0.0491 4153050998062522496   0.415   0.063    0.034 0.085  -0.666 0.078 1     12674.0        7.7243  15.4311 0.0007      5003.9         12.371    16.1031 0.0027      11567.0       27.657    14.6039 0.0026  1.4992    ---   ---  4458.46 ---    ---      ---      ---     0.3   Dias_6 
 0.2926 -0.2876  0.2696  1289.726   168.393   431.005 1.329 11  --- 277.61664503983 0.0491 -12.3498744431  0.0527 4153043468958541952   0.4697  0.0669   0.418 0.097  -0.488 0.092 0      7189.0        5.574   16.0467 0.0008      2653.1         15.755    16.792  0.0064       6900.6       16.01     15.1647 0.0025  1.6273    ---   ---  4305.74 ---    ---      ---      ---     1.0   Dias_6 
 0.2649 -0.2773  0.2613  1563.696   321.552   304.774 1.312 11  --- 277.61464449963 0.0403 -12.35152190946 0.0424 4153043468958541824   0.3562  0.0531   0.428 0.08   -0.502 0.076 0     11398.0        7.2892  15.5463 0.0007      4583.7         14.255    16.1983 0.0034      10367.0       34.017    14.7227 0.0036  1.4756    ---   ---  4336.0  ---    ---      ---      ---     1.0   Dias_6 
